Date,RR.L,IAG.L,TYT.L,SCE.L,INVP.L,HSBC.L,DGE.L,NICL.L,PNN.L,BWRA.L,AVCT.L,AZN.L,ULVR.L,PZC.L,ELCO.L,ZOO,MBT.L,VOD.L,AIG.L,WTB.L
22/07/2005,106.64,59.31,871.00,29.65,291.81,812.18,789.50,200.50,609.51,145.50,250.00,"2,342.00","1,232.22",119.60,37.50,750.02,165.50,170.99,276.25,"1,105.04"
25/07/2005,107.07,55.71,871.00,29.65,290.72,815.66,788.50,200.50,613.03,145.50,210.00,"2,352.00","1,222.22",120.00,37.50,750.02,164.00,173.02,274.50,"1,105.04"
26/07/2005,107.07,59.31,871.00,29.65,290.56,815.23,786.00,200.00,616.00,145.50,210.00,"2,328.00","1,222.22",120.80,37.00,750.02,162.75,177.31,273.25,"1,106.18"
27/07/2005,107.07,59.31,871.00,29.65,285.43,813.05,785.50,199.00,622.49,145.50,210.00,"2,348.00","1,216.67",121.00,37.50,712.52,161.25,175.76,280.00,"1,106.74"
28/07/2005,117.36,55.71,871.00,29.65,286.52,805.21,785.50,195.00,616.60,145.50,210.00,"2,480.00","1,226.67",124.10,37.50,712.52,155.00,176.35,280.25,"1,105.04"
29/07/2005,114.79,56.32,871.00,27.70,289.32,804.34,786.00,195.00,626.01,145.50,210.00,"2,558.00","1,223.33",127.50,38.00,712.52,153.50,174.57,277.75,"1,118.62"
01/08/2005,114.70,56.32,871.00,33.54,290.10,810.87,783.00,195.00,614.84,145.50,210.00,"2,559.00","1,224.44",125.00,38.00,684.39,152.75,173.73,282.50,"1,107.31"
02/08/2005,116.16,59.96,871.00,31.11,294.92,812.18,786.50,194.50,619.52,145.50,210.00,"2,563.00","1,218.89",119.00,38.50,684.39,162.50,175.52,287.00,"1,113.53"
03/08/2005,116.93,56.32,871.00,31.11,299.90,808.69,781.50,195.00,607.14,145.50,210.00,"2,585.00","1,224.44",120.50,38.50,665.64,164.00,173.38,284.25,"1,116.92"
04/08/2005,117.96,56.73,871.00,31.11,303.32,803.90,781.00,194.00,605.38,145.50,210.00,"2,599.00","1,271.11",121.40,39.00,675.02,163.50,172.54,290.50,"1,118.05"
05/08/2005,117.88,60.58,871.00,29.65,300.21,803.90,778.00,192.50,599.50,145.50,210.00,"2,609.00","1,273.33",120.90,39.00,768.77,164.50,173.02,286.00,"1,112.40"
08/08/2005,119.17,61.39,871.00,29.65,302.39,803.90,780.00,189.50,592.46,146.00,210.00,"2,598.00","1,258.89",119.20,39.00,768.77,163.50,174.33,286.00,"1,114.66"
09/08/2005,119.59,61.59,871.00,29.16,302.07,802.16,775.50,190.50,579.48,146.00,180.00,"2,608.00","1,258.89",125.00,39.50,787.52,158.00,174.57,288.50,"1,120.31"
10/08/2005,119.25,61.59,871.00,28.68,307.36,804.34,783.00,196.00,587.12,146.00,180.00,"2,590.00","1,270.00",130.00,39.50,806.27,157.00,175.16,296.00,"1,134.45"
11/08/2005,118.91,66.64,871.00,28.68,306.27,799.54,785.50,204.00,588.33,146.00,180.00,"2,583.00","1,264.44",128.00,39.50,806.27,155.00,176.12,292.25,"1,124.84"
12/08/2005,118.74,63.01,871.00,27.70,303.79,796.93,778.50,204.00,585.36,146.00,180.00,"2,584.00","1,250.00",128.90,39.75,750.02,152.00,177.31,290.00,"1,122.58"
15/08/2005,117.79,62.60,871.00,27.70,301.45,797.80,778.00,204.00,582.45,146.00,180.00,"2,571.00","1,243.33",128.40,39.75,787.52,151.50,179.33,291.25,"1,118.05"
16/08/2005,117.19,62.60,871.00,26.73,301.76,797.80,782.00,205.00,583.00,146.00,180.00,"2,605.00","1,242.22",128.60,39.75,806.27,152.50,178.74,291.50,"1,108.44"
17/08/2005,116.76,66.64,871.00,26.73,296.16,791.70,779.50,204.00,577.11,146.00,180.00,"2,584.00","1,236.67",127.00,39.75,862.52,150.00,179.93,285.75,"1,101.09"
18/08/2005,115.82,62.81,871.00,26.73,297.10,785.16,789.50,201.50,582.45,146.00,180.00,"2,574.00","1,226.67",127.90,39.75,862.52,149.50,180.29,286.50,"1,102.78"
19/08/2005,115.56,62.81,871.00,26.73,298.19,789.09,796.50,201.50,581.24,146.00,180.00,"2,563.00","1,231.11",128.30,39.75,881.27,150.50,184.46,285.25,"1,117.49"
22/08/2005,117.28,62.81,871.00,26.73,297.87,787.78,799.00,201.50,587.12,146.00,180.00,"2,562.00","1,252.22",124.50,40.25,843.77,154.00,184.70,289.75,"1,119.75"
23/08/2005,117.11,62.81,871.00,26.73,294.45,781.68,798.50,201.50,586.57,146.00,180.00,"2,555.00","1,244.44",126.10,40.25,890.65,152.75,183.86,285.25,"1,130.49"
24/08/2005,117.02,62.40,871.00,25.76,294.61,777.32,792.50,203.50,591.85,146.00,90.00,"2,530.00","1,234.44",126.30,40.25,871.90,154.50,182.31,284.50,"1,136.15"
25/08/2005,115.39,62.40,871.00,25.76,288.85,775.58,798.00,203.50,595.98,146.00,90.00,"2,512.00","1,228.89",122.70,40.25,853.15,157.25,180.29,279.50,"1,128.23"
26/08/2005,115.22,62.40,871.00,25.76,288.08,773.40,794.00,203.50,599.50,146.00,90.00,"2,479.00","1,224.44",126.80,40.25,853.15,156.50,177.90,280.50,"1,118.05"
29/08/2005,115.22,66.43,871.00,25.76,282.32,773.40,794.00,203.50,599.50,146.00,90.00,"2,479.00","1,224.44",126.80,40.25,853.15,156.50,177.90,280.50,"1,180.87"
30/08/2005,115.48,66.43,871.00,25.76,282.32,775.58,787.00,203.50,599.50,146.00,90.00,"2,531.00","1,233.33",126.30,40.50,853.15,155.75,179.33,278.50,"1,133.32"
31/08/2005,115.82,62.60,871.00,25.76,284.34,778.19,792.00,203.50,597.13,142.00,90.00,"2,530.00","1,238.89",125.60,40.50,806.27,155.00,180.88,277.25,"1,124.84"
01/09/2005,116.85,62.60,871.00,26.73,299.43,772.09,805.00,203.50,608.96,142.00,90.00,"2,560.00","1,241.11",127.60,40.50,825.02,154.75,181.12,278.00,"1,105.61"
02/09/2005,117.71,66.64,871.00,26.73,307.99,771.22,818.50,209.50,615.39,142.00,90.00,"2,608.00","1,245.56",127.10,40.50,787.52,154.25,178.74,280.00,"1,085.25"
05/09/2005,119.34,66.64,871.00,26.73,308.30,771.22,823.00,212.50,630.13,142.00,90.00,"2,593.00","1,234.44",127.10,40.50,759.39,154.50,179.93,281.00,"1,073.94"
06/09/2005,119.08,62.60,871.00,26.73,311.41,770.79,829.50,215.00,638.99,142.00,90.00,"2,612.00","1,242.22",129.10,40.50,787.52,151.00,179.69,280.25,"1,071.11"
07/09/2005,120.02,66.21,871.00,26.73,315.45,776.89,827.00,216.50,637.23,142.00,90.00,"2,657.00","1,253.33",129.80,40.50,787.52,150.50,178.50,289.75,"1,087.51"
08/09/2005,119.77,60.98,871.00,26.73,314.21,773.84,826.00,216.50,635.41,142.00,90.00,"2,647.00","1,255.56",129.40,40.50,778.14,148.00,178.50,288.00,"1,082.99"
09/09/2005,119.68,60.78,871.00,26.73,317.32,774.27,825.50,216.50,636.02,142.00,90.00,"2,653.00","1,252.22",131.20,40.50,787.52,144.50,178.14,287.50,"1,084.12"
12/09/2005,120.97,59.36,871.00,26.73,313.74,779.06,828.50,216.50,628.37,142.00,90.00,"2,659.00","1,262.22",132.70,40.50,834.40,143.00,180.29,291.75,"1,079.03"
13/09/2005,120.19,63.19,871.00,26.73,311.10,779.06,829.00,202.00,628.37,142.00,90.00,"2,647.00","1,267.78",131.00,40.50,862.52,140.00,178.74,288.75,"1,064.89"
14/09/2005,120.80,58.75,871.00,26.73,311.72,779.94,811.00,200.00,633.05,142.00,90.00,"2,647.00","1,264.44",133.20,39.50,834.40,139.00,181.72,290.00,"1,072.81"
15/09/2005,123.03,58.75,871.00,26.73,320.43,781.68,814.50,200.00,630.74,142.00,90.00,"2,652.00","1,267.78",131.60,39.50,843.77,135.00,184.10,287.75,"1,085.25"
16/09/2005,127.23,58.75,871.00,26.73,321.21,779.94,815.00,200.00,630.13,142.00,90.00,"2,625.00","1,281.11",129.00,39.50,862.52,124.00,183.86,296.25,"1,092.04"
19/09/2005,126.29,58.75,871.00,26.73,317.32,781.24,816.50,200.00,637.23,142.00,90.00,"2,637.00","1,302.22",129.10,39.50,843.77,129.50,180.52,291.00,"1,085.82"
20/09/2005,125.60,55.19,871.00,25.76,321.52,783.42,820.00,198.50,638.38,142.00,90.00,"2,606.00","1,302.22",134.00,39.50,843.77,139.75,179.09,294.00,"1,072.24"
21/09/2005,123.71,62.55,871.00,25.76,324.94,777.32,812.00,199.50,633.05,142.00,90.00,"2,562.00","1,283.33",130.40,39.50,825.02,138.75,174.92,288.75,"1,060.37"
22/09/2005,122.43,58.55,871.00,25.76,325.56,781.68,811.00,199.50,638.38,142.00,90.00,"2,597.00","1,290.00",131.60,39.50,843.77,137.00,175.52,283.50,"1,076.77"
23/09/2005,123.03,57.34,871.00,25.76,324.01,789.09,816.00,201.50,635.41,142.00,90.00,"2,622.00","1,303.33",133.30,38.00,862.52,140.25,178.14,286.50,"1,071.11"
26/09/2005,124.91,57.34,871.00,24.30,324.47,793.44,820.00,204.50,630.13,142.00,90.00,"2,659.00","1,325.56",131.70,37.50,825.02,139.50,177.31,287.50,"1,080.73"
27/09/2005,125.51,51.06,871.00,25.27,330.23,793.88,823.50,204.50,628.37,142.00,90.00,"2,668.00","1,316.67",131.90,37.50,787.52,139.75,176.95,284.00,"1,069.98"
28/09/2005,127.66,50.04,871.00,26.73,334.90,801.29,812.00,204.50,624.25,142.00,90.00,"2,639.00","1,324.44",133.00,37.50,787.52,136.50,177.90,293.25,"1,069.98"
29/09/2005,127.92,50.04,871.00,26.73,337.54,802.59,815.00,202.50,620.73,142.00,90.00,"2,630.00","1,315.56",132.30,37.50,787.52,133.75,175.76,291.00,"1,069.98"
30/09/2005,128.17,50.04,871.00,30.14,335.98,799.11,815.00,202.50,628.37,142.00,90.00,"2,635.00","1,315.56",130.70,37.50,787.52,134.50,175.76,292.75,"1,073.94"
03/10/2005,130.06,53.27,871.00,30.14,338.16,804.34,830.50,202.50,633.05,142.00,90.00,"2,656.00","1,324.44",133.10,37.50,768.77,141.00,175.52,293.25,"1,085.82"
04/10/2005,131.09,50.04,871.00,30.14,337.70,803.03,840.00,202.50,629.53,142.00,90.00,"2,701.00","1,338.89",135.00,37.00,750.02,138.50,179.33,296.00,"1,103.91"
05/10/2005,130.58,50.04,871.00,30.14,338.01,793.88,841.00,202.50,626.01,142.00,90.00,"2,752.00","1,316.67",134.50,36.50,750.02,137.00,179.69,301.50,"1,127.10"
06/10/2005,128.43,49.64,871.00,28.68,325.87,784.73,830.50,201.50,620.12,142.00,90.00,"2,752.00","1,287.78",133.60,36.00,731.27,133.00,179.93,310.00,"1,120.31"
07/10/2005,125.86,48.62,871.00,28.68,316.85,786.91,823.50,201.50,626.61,142.00,90.00,"2,767.00","1,292.22",133.00,36.00,712.52,130.50,179.09,316.25,"1,114.66"
10/10/2005,127.74,51.76,871.00,28.68,318.10,789.09,825.50,201.50,631.89,142.00,90.00,"2,750.00","1,288.89",130.00,36.00,693.77,131.50,179.09,313.25,"1,132.19"
11/10/2005,128.77,51.76,871.00,27.22,327.90,790.83,824.50,202.00,621.88,142.00,90.00,"2,728.00","1,306.67",132.90,39.75,693.77,126.00,178.74,312.75,"1,119.18"
12/10/2005,125.17,48.62,871.00,26.25,323.23,782.55,822.00,203.00,618.91,142.00,90.00,"2,714.00","1,292.22",130.70,40.50,693.77,124.25,178.14,308.00,"1,110.70"
13/10/2005,122.17,48.62,871.00,25.76,308.76,779.50,813.00,201.50,613.63,142.00,40.00,"2,678.00","1,285.56",131.60,39.50,693.77,121.50,174.92,301.50,"1,081.86"
14/10/2005,121.57,48.62,871.00,25.76,304.41,776.01,830.00,203.00,614.24,142.00,40.00,"2,690.00","1,297.78",131.30,37.25,768.77,122.00,175.16,302.50,"1,097.13"
17/10/2005,121.65,48.62,871.00,25.76,307.05,777.76,829.00,203.00,616.00,142.00,40.00,"2,667.00","1,304.44",131.50,37.25,778.14,138.00,173.97,299.75,"1,100.52"
18/10/2005,121.57,51.76,871.00,21.87,305.65,776.89,829.00,203.50,617.15,142.00,40.00,"2,613.00","1,290.00",132.20,37.00,796.89,134.00,173.97,300.00,"1,094.86"
19/10/2005,117.88,48.62,871.00,23.33,295.23,762.94,823.00,201.50,615.39,142.00,40.00,"2,631.00","1,253.33",129.70,36.25,768.77,134.25,170.75,294.00,"1,068.28"
20/10/2005,119.59,48.62,871.00,23.33,302.07,764.69,817.50,202.00,608.96,142.00,30.00,"2,581.00","1,266.67",130.60,36.25,768.77,135.00,168.97,292.25,"1,073.37"
21/10/2005,118.31,48.62,871.00,25.27,300.05,764.69,817.00,202.00,605.99,142.00,30.00,"2,596.00","1,252.22",130.30,36.50,750.02,131.25,168.97,292.50,"1,071.68"
24/10/2005,119.85,51.76,871.00,25.27,307.05,768.61,825.00,202.50,608.96,142.00,30.00,"2,612.00","1,262.22",132.50,36.50,721.89,142.75,170.75,295.00,"1,089.77"
25/10/2005,121.74,51.76,871.00,26.73,305.81,764.25,823.00,202.50,610.72,142.00,30.00,"2,590.00","1,253.33",130.50,36.50,721.89,140.00,170.75,294.00,"1,042.27"
26/10/2005,122.60,48.62,871.00,26.73,313.27,770.79,825.00,203.50,617.15,142.00,30.00,"2,589.00","1,265.56",131.00,36.50,703.14,138.25,169.56,295.75,"1,056.41"
27/10/2005,121.31,51.76,871.00,26.73,308.92,761.20,822.00,204.00,613.63,142.00,30.00,"2,500.00","1,255.56",132.70,36.50,731.27,145.25,168.01,287.00,"1,039.44"
28/10/2005,121.40,47.21,871.00,26.73,310.32,760.33,829.00,211.00,615.39,142.00,30.00,"2,485.00","1,256.67",130.00,36.50,731.27,146.50,170.99,290.00,"1,043.97"
31/10/2005,125.26,47.21,871.00,26.73,316.23,774.27,835.00,211.00,630.13,142.00,40.00,"2,533.00","1,273.33",130.00,36.50,750.02,153.50,176.71,302.00,"1,063.19"
01/11/2005,126.03,48.62,871.00,26.73,322.14,777.76,833.00,210.50,622.49,142.00,60.00,"2,534.00","1,278.89",130.50,36.50,721.89,155.50,178.14,305.00,"1,067.72"
02/11/2005,127.74,48.83,871.00,26.73,333.65,776.45,832.00,210.50,627.77,142.00,60.00,"2,549.00","1,290.00",131.90,37.50,712.52,152.00,178.14,308.50,"1,072.24"
03/11/2005,131.09,49.84,871.00,26.25,351.69,781.24,830.00,210.50,625.40,142.00,60.00,"2,575.00","1,245.56",132.50,39.00,703.14,158.25,179.93,313.75,"1,077.90"
04/11/2005,129.03,49.84,871.00,26.25,351.54,784.29,840.00,210.50,618.36,142.00,60.00,"2,610.00","1,243.33",132.50,38.50,703.14,166.00,177.31,306.00,"1,077.33"
07/11/2005,128.60,50.65,871.00,26.25,349.05,792.14,847.50,218.50,626.61,142.00,60.00,"2,632.00","1,250.00",132.50,38.50,684.39,173.25,179.33,310.25,"1,069.98"
08/11/2005,126.89,54.57,871.00,26.25,348.74,793.44,849.00,215.00,617.76,142.00,60.00,"2,595.00","1,248.89",129.50,38.75,703.14,165.50,180.52,311.50,"1,059.24"
09/11/2005,125.94,54.57,871.00,26.25,351.54,796.49,853.00,214.50,615.39,142.00,60.00,"2,569.00","1,251.11",131.00,38.75,721.89,163.50,179.33,315.00,"1,066.02"
10/11/2005,127.40,51.26,871.00,26.25,354.18,796.93,852.00,215.00,616.60,142.00,60.00,"2,541.00","1,250.00",132.90,38.75,684.39,168.00,176.35,316.25,"1,063.19"
11/11/2005,125.86,51.26,871.00,26.25,354.96,807.39,860.00,216.00,621.28,142.00,60.00,"2,584.00","1,266.67",131.00,38.75,693.77,168.75,173.97,320.00,"1,066.59"
14/11/2005,125.17,51.26,871.00,25.76,356.98,805.64,862.50,216.00,633.05,142.00,60.00,"2,587.00","1,267.78",136.80,38.75,693.77,173.00,172.78,319.75,"1,060.93"
15/11/2005,127.06,54.57,871.00,25.76,367.25,807.39,836.00,216.00,633.65,142.00,60.00,"2,578.00","1,268.89",137.50,38.50,693.77,167.50,154.07,317.50,"1,068.85"
16/11/2005,126.46,54.57,871.00,25.76,363.67,810.87,843.50,216.00,643.11,143.00,60.00,"2,580.00","1,246.67",134.50,42.00,693.77,163.75,153.48,314.25,"1,071.68"
17/11/2005,125.51,51.26,871.00,25.76,358.85,817.84,849.50,216.00,653.67,143.00,60.00,"2,593.00","1,251.11",134.50,42.50,693.77,160.50,152.28,314.75,"1,074.51"
18/11/2005,128.95,54.57,871.00,25.76,366.32,825.69,846.00,216.00,663.08,143.00,60.00,"2,615.00","1,252.22",140.80,45.50,693.77,151.00,152.52,313.00,"1,071.11"
21/11/2005,130.06,54.57,871.00,25.76,369.74,823.94,845.00,215.00,659.56,143.00,60.00,"2,598.00","1,245.56",145.00,46.50,693.77,145.00,150.14,307.50,"1,069.98"
22/11/2005,129.72,54.57,871.00,25.76,369.43,827.43,844.50,211.50,660.77,143.00,60.00,"2,598.00","1,254.44",145.90,46.50,693.77,143.00,150.74,305.00,"1,069.42"
23/11/2005,132.81,51.26,871.00,25.76,368.65,824.38,849.00,211.50,673.69,143.00,60.00,"2,660.00","1,254.44",149.40,46.50,693.77,117.00,150.74,310.25,"1,072.24"
24/11/2005,131.35,51.26,871.00,25.76,373.32,816.97,844.50,210.50,663.68,143.00,60.00,"2,648.00","1,254.44",151.00,49.00,693.77,119.75,151.69,306.00,"1,073.94"
25/11/2005,132.12,54.57,871.00,25.76,373.32,820.02,846.00,210.50,669.57,143.00,60.00,"2,681.00","1,255.56",158.70,49.50,693.77,128.50,152.52,308.75,"1,068.28"
28/11/2005,133.15,51.26,871.00,25.76,365.54,819.15,843.00,210.50,671.93,143.00,60.00,"2,672.00","1,256.67",158.80,50.00,693.77,134.00,150.14,310.75,"1,071.11"
29/11/2005,133.84,54.78,871.00,25.76,376.43,815.23,846.00,211.50,667.81,143.00,60.00,"2,681.00","1,257.78",158.30,49.50,665.64,143.00,150.74,311.75,"1,084.12"
30/11/2005,133.66,52.47,871.00,25.76,366.78,806.95,835.00,211.50,666.05,143.00,60.00,"2,668.00","1,258.89",158.00,48.50,665.64,138.75,148.71,312.00,"1,066.02"
01/12/2005,133.92,52.88,871.00,25.76,368.96,816.10,847.50,211.50,667.26,143.50,60.00,"2,694.00","1,260.00",156.30,48.50,665.64,135.00,149.90,316.25,"1,069.42"
02/12/2005,134.18,56.29,871.00,25.76,376.43,816.10,859.50,211.50,666.05,143.50,60.00,"2,723.00","1,273.33",159.50,48.50,665.64,136.00,146.33,321.25,"1,073.94"
05/12/2005,134.01,54.70,871.00,25.76,373.32,810.00,859.50,211.50,665.50,143.50,60.00,"2,706.00","1,266.67",160.00,48.50,675.02,135.00,148.71,321.25,"1,069.98"
06/12/2005,134.69,52.68,871.00,25.76,376.43,806.51,863.00,211.50,672.54,143.50,60.00,"2,704.00","1,264.44",160.00,48.00,675.02,135.00,149.90,327.75,"1,074.51"
07/12/2005,136.41,54.09,871.00,25.76,390.11,809.13,855.50,212.50,679.58,143.50,60.00,"2,685.00","1,273.33",158.70,48.00,684.39,133.00,153.48,334.25,"1,075.64"
08/12/2005,135.64,53.38,871.00,25.27,384.98,799.98,849.00,221.00,677.21,143.50,60.00,"2,704.00","1,264.44",156.30,47.50,703.14,136.50,153.71,337.75,"1,072.24"
09/12/2005,136.07,53.69,871.00,25.27,382.65,797.36,844.00,223.50,672.54,143.50,60.00,"2,724.00","1,257.78",155.60,47.50,759.39,138.00,153.12,332.25,"1,068.85"
12/12/2005,136.07,53.38,871.00,24.30,382.80,793.01,839.00,223.50,680.18,143.50,60.00,"2,712.00","1,257.78",153.40,47.50,768.77,138.50,152.88,331.50,"1,068.85"
13/12/2005,136.58,53.18,871.00,24.30,388.25,795.62,829.00,223.50,681.94,145.50,60.00,"2,743.00","1,272.22",152.50,47.50,750.02,133.00,148.71,335.50,"1,076.77"
14/12/2005,137.87,53.08,871.00,23.82,379.23,798.67,825.00,223.50,678.42,145.50,60.00,"2,768.00","1,280.00",151.80,47.50,684.39,131.00,150.14,338.00,"1,066.59"
15/12/2005,139.15,53.08,871.00,23.82,380.47,801.72,835.50,221.50,683.15,146.50,60.00,"2,729.00","1,277.78",150.80,51.50,665.64,136.00,149.19,337.25,"1,069.98"
16/12/2005,139.58,57.59,871.00,23.82,380.32,803.03,829.00,220.00,690.80,146.50,60.00,"2,747.00","1,294.44",148.30,53.50,646.89,135.50,147.16,341.75,"1,058.67"
19/12/2005,140.18,54.50,871.00,22.36,384.20,805.21,831.50,220.00,687.83,146.50,60.00,"2,830.00","1,272.22",147.50,57.00,646.89,136.00,145.97,337.50,"1,063.76"
20/12/2005,140.18,55.51,871.00,21.39,382.65,808.69,831.00,216.50,692.56,146.50,25.00,"2,790.00","1,256.67",144.50,56.50,618.77,136.00,146.92,336.00,"1,064.89"
21/12/2005,143.62,57.94,871.00,21.39,387.47,814.79,838.00,216.50,701.41,146.50,45.00,"2,769.00","1,274.44",145.60,57.50,618.77,136.25,145.97,337.75,"1,069.98"
22/12/2005,144.82,57.13,871.00,19.93,387.00,816.54,837.50,216.00,706.69,146.50,45.00,"2,778.00","1,276.67",147.80,56.00,618.77,136.00,147.16,335.00,"1,069.98"
23/12/2005,145.85,57.94,871.00,19.20,390.43,815.23,839.00,216.00,706.69,146.50,45.00,"2,795.00","1,278.89",145.00,56.00,618.77,136.00,147.52,335.00,"1,065.46"
26/12/2005,145.85,61.68,871.00,19.20,396.34,815.23,839.00,216.00,706.69,146.50,45.00,"2,795.00","1,278.89",145.00,56.00,618.77,136.00,147.52,335.00,"1,072.81"
27/12/2005,145.85,61.68,871.00,19.20,396.34,815.23,839.00,216.00,706.69,146.50,45.00,"2,795.00","1,278.89",145.00,56.00,618.77,136.00,147.52,335.00,"1,072.81"
28/12/2005,146.88,61.68,871.00,19.20,396.34,815.66,842.50,216.00,711.42,146.50,45.00,"2,831.00","1,290.00",139.90,55.50,618.77,136.00,149.19,336.00,"1,072.81"
29/12/2005,147.73,57.54,871.00,18.71,399.14,815.66,845.50,218.00,706.69,146.50,45.00,"2,837.00","1,288.89",144.90,55.50,646.89,135.00,150.50,336.25,"1,075.64"
30/12/2005,146.70,57.54,871.00,18.71,397.43,813.05,842.50,218.00,699.05,146.50,45.00,"2,829.00","1,281.11",141.50,56.00,646.89,135.00,149.54,334.00,"1,073.37"
03/01/2006,149.11,57.54,871.00,19.93,398.98,812.61,846.00,217.00,707.30,146.50,45.00,"2,870.00","1,294.44",140.70,59.50,656.27,134.00,151.33,336.00,"1,085.25"
04/01/2006,151.51,61.25,871.00,22.36,408.94,813.05,848.00,217.00,706.09,146.50,45.00,"2,900.00","1,275.56",142.20,60.00,675.02,136.00,152.88,338.00,"1,082.42"
05/01/2006,150.82,57.54,871.00,22.36,398.83,818.28,838.50,217.00,694.92,146.50,45.00,"2,896.00","1,274.44",138.60,59.00,675.02,145.50,152.52,335.00,"1,074.51"
06/01/2006,152.02,56.73,871.00,22.36,405.98,824.82,841.00,217.00,677.82,146.50,45.00,"2,900.00","1,283.33",141.00,59.50,665.64,152.25,157.88,334.25,"1,094.86"
09/01/2006,148.93,56.53,871.00,20.90,409.40,844.42,843.00,217.00,675.45,146.50,35.00,"2,878.00","1,282.22",140.00,59.00,656.27,142.00,155.86,330.75,"1,102.78"
10/01/2006,146.19,56.32,871.00,20.41,401.31,835.71,842.50,217.00,679.03,146.50,27.60,"2,835.00","1,291.11",142.00,57.00,628.14,145.00,155.50,321.75,"1,098.26"
11/01/2006,146.53,55.71,871.00,20.41,417.96,837.89,848.50,213.50,680.79,146.50,27.60,"2,864.00","1,313.33",137.50,55.50,628.14,143.00,156.10,339.50,"1,108.44"
12/01/2006,146.79,58.88,871.00,20.41,416.25,836.14,852.50,213.50,687.28,147.50,27.60,"2,855.00","1,311.11",138.00,54.00,637.52,142.00,153.48,337.00,"1,095.43"
13/01/2006,146.02,55.51,871.00,20.41,414.22,833.09,844.00,216.00,685.46,149.50,27.60,"2,815.00","1,295.56",137.30,52.50,637.52,141.00,151.93,331.00,"1,096.56"
16/01/2006,146.70,58.88,871.00,20.41,417.65,836.58,835.00,216.00,693.16,151.50,27.60,"2,822.00","1,315.56",134.50,54.50,618.77,140.00,150.14,329.00,"1,099.39"
17/01/2006,144.99,58.88,871.00,20.41,403.65,828.74,828.50,216.00,687.28,151.50,27.60,"2,800.00","1,295.56",133.40,57.50,600.02,140.00,147.76,324.25,"1,108.44"
18/01/2006,144.82,54.70,871.00,20.41,395.87,821.77,831.50,213.50,697.84,154.25,27.60,"2,679.00","1,288.89",130.20,58.00,581.26,140.00,147.16,321.25,"1,134.45"
19/01/2006,144.13,58.88,871.00,20.41,419.98,831.35,833.50,213.00,709.66,154.25,27.60,"2,667.00","1,296.67",138.50,59.00,600.02,142.00,144.54,316.00,"1,162.73"
20/01/2006,144.47,55.31,871.00,21.87,419.98,821.77,829.50,208.00,706.69,154.25,27.60,"2,672.00","1,278.89",136.70,60.00,600.02,146.50,140.61,312.00,"1,148.59"
23/01/2006,142.41,54.70,871.00,20.90,427.14,811.31,823.00,205.00,707.85,154.25,27.60,"2,646.00","1,274.44",132.60,58.00,309.38,146.00,144.18,315.25,"1,153.11"
24/01/2006,142.84,55.92,871.00,20.90,427.76,805.21,830.00,205.00,696.68,155.00,27.60,"2,609.00","1,285.56",137.60,58.50,309.38,158.00,140.37,318.00,"1,150.29"
25/01/2006,144.04,58.45,871.00,20.90,434.76,809.56,836.00,205.50,701.41,155.00,27.60,"2,673.00","1,286.67",137.00,58.50,271.88,160.00,142.63,320.00,"1,159.33"
26/01/2006,146.02,58.45,871.00,19.44,431.49,813.05,842.50,205.00,706.09,155.00,27.60,"2,677.00","1,296.67",137.50,58.00,262.51,164.00,144.54,329.75,"1,165.56"
27/01/2006,149.19,58.75,871.00,17.98,443.47,817.84,841.00,206.50,710.21,155.00,27.60,"2,721.00","1,313.33",137.40,54.50,253.13,166.00,145.37,331.50,"1,172.91"
30/01/2006,147.99,58.55,871.00,16.53,435.38,813.92,836.50,207.00,708.45,155.00,27.60,"2,704.00","1,304.44",136.50,54.50,234.38,155.00,143.94,326.50,"1,188.74"
31/01/2006,148.93,58.96,871.00,18.47,437.87,813.92,836.50,207.00,706.69,156.00,30.00,"2,722.00","1,313.33",137.60,55.00,215.63,152.25,140.61,325.75,"1,201.75"
01/02/2006,148.59,58.96,871.00,18.96,436.47,817.41,846.50,207.00,715.55,156.00,30.00,"2,734.00","1,331.11",136.30,55.00,290.63,154.00,139.42,323.50,"1,212.49"
02/02/2006,147.56,62.76,871.00,18.96,433.20,810.44,850.00,207.00,712.58,156.00,30.00,"2,638.00","1,318.89",135.90,55.00,281.26,152.50,138.82,324.00,"1,219.85"
